SD_Picker,SD_Lines,Date
306,69,6/18/2008
306,275,6/18/2008
930,229,6/18/2008
79,138,6/18/2008
en,7,6/18/2008
ex,15,6/19/2008
79,13,6/19/2008
278,235,6/19/2008
278,265,6/19/2008
306,102,6/19/2008
306,265,6/19/2008
930,194,6/19/2008
79,2,6/19/2008
en,4,6/19/2008
79,46,6/20/2008
278,80,6/20/2008
278,331,6/20/2008
306,331,6/20/2008
922,75,6/20/2008
930,357,6/20/2008
ex,117,6/23/2008
306,58,6/23/2008
930,43,6/23/2008
79,5,6/23/2008
278,250,6/23/2008
278,300,6/23/2008
306,69,6/23/2008
306,269,6/23/2008
79,138,6/23/2008
en,17,6/23/2008
ex,30,6/24/2008
79,9,6/24/2008
278,229,6/24/2008
278,250,6/24/2008
306,250,6/24/2008
930,261,6/24/2008
930,139,6/24/2008
79,113,6/24/2008
79,163,6/24/2008
992,75,6/24/2008
en,2,6/24/2008
79,36,6/25/2008
ex,104,6/25/2008
278,261,6/25/2008
278,289,6/25/2008
306,75,6/25/2008
306,289,6/25/2008
930,74,6/25/2008
974,60,6/25/2008
992,114,6/25/2008
209,101,9/17/2007
exports,51,9/17/2007
106,12,9/17/2007
278,250,9/18/2007
278,300,9/18/2007
306,250,9/18/2007
306,300,9/18/2007
79,7,9/18/2007
79,150,9/18/2007
79,170,9/18/2007
185,3,9/18/2007
185,175,9/18/2007
918,25,9/18/2007
209,60,9/18/2007
E,23,9/18/2007
106,13,9/18/2007
278,238,9/19/2007
278,275,9/19/2007
306,156,9/19/2007
306,275,9/19/2007
79,7,9/19/2007
79,140,9/19/2007
185,147,9/19/2007
209,66,9/19/2007
exp,42,9/19/2007
106,17,9/19/2007
79,24,9/20/2007
79,47,9/20/2007
8117,49,9/20/2007
278,69,9/20/2007
185,158,9/20/2007
8117,111,9/20/2007
918,95,9/20/2007
en,27,9/20/2007
278,69,9/20/2007
306,71,9/20/2007
79,25,9/20/2007
185,158,9/20/2007
8117,111,9/20/2007
278,253,9/20/2007
306,252,9/20/2007
185,162,9/20/2007
,,9/20/2007
,,9/20/2007
,,9/20/2007
code7,39,9/21/2007
ex,40,9/21/2007
en,7,9/21/2007
278,38,9/21/2007
185,141,9/21/2007
918,25,9/21/2007
278,349,9/21/2007
306,350,9/21/2007
79,188,9/21/2007
185,122,9/21/2007
8117,48,9/21/2007
79,13,9/21/2007
EXPORTS,82,9/24/2007
185,4,9/24/2007
278,300,9/24/2007
278,250,9/24/2007
306,195,9/24/2007
306,250,9/24/2007
79,94,9/24/2007
79,51,9/24/2007
185,177,9/24/2007
8117,57,9/24/2007
8116,50,9/24/2007
8021,50,9/24/2007
106,5,9/24/2007
E,42,9/25/2007
185,24,9/25/2007
278,207,9/25/2007
278,319,9/25/2007
306,281,9/25/2007
306,319,9/25/2007
185,150,9/25/2007
185,103,9/25/2007
8117,28,9/25/2007
8117,49,9/25/2007
918,200,9/25/2007
148,127,9/25/2007
106,24,9/25/2007
185,57,9/26/2007
EXPORTS,68,9/26/2007
278,275,9/26/2007
306,275,9/26/2007
79,111,9/26/2007
185,32,9/26/2007
91,14,9/26/2007
148,115,9/26/2007
278,266,9/26/2007
306,266,9/26/2007
185,100,9/26/2007
8117,50,9/26/2007
918,75,9/26/2007
9116,50,9/26/2007
306,373,9/27/2007
278,216,9/27/2007
965,140,9/27/2007
8021,23,9/27/2007
904,77,9/27/2007
en,7,9/27/2007
306,352,9/27/2007
965,140,9/27/2007
9021,46,9/27/2007
904,46,9/27/2007
148,102,9/27/2007
E,30,9/28/2007
185,14,9/28/2007
278,275,9/28/2007
306,145,9/28/2007
185,122,9/28/2007
278,250,9/28/2007
306,250,9/28/2007
918,109,9/28/2007
106,7,9/28/2007
e,53,10/1/2007
106,1,10/1/2007
278,330,10/1/2007
278,207,10/1/2007
306,184,10/1/2007
306,207,10/1/2007
185,180,10/1/2007
965,99,10/1/2007
918,100,10/1/2007
e,63,10/2/2007
79,17,10/2/2007
91,15,10/2/2007
278,305,10/2/2007
278,271,10/2/2007
306,305,10/2/2007
306,271,10/2/2007
185,44,10/2/2007
185,100,10/2/2007
965,100,10/2/2007
918,132,10/2/2007
909,147,10/2/2007
904,147,10/2/2007
148,175,10/2/2007
79,9,10/3/2007
EXP,61,10/3/2007
306,90,4/23/2008
306,300,4/23/2008
930,216,4/23/2008
79,22,4/23/2008
185,92,4/23/2008
en,6,4/23/2008
EX,32,4/24/2008
79,17,4/24/2008
EN,12,4/24/2008
278,250,4/24/2008
278,300,4/24/2008
306,112,4/24/2008
306,300,4/24/2008
930,200,4/24/2008
79,38,4/24/2008
exp,68,4/25/2008
185,11,4/25/2008
EX,224,4/28/2008
79,10,4/28/2008
278,200,4/28/2008
278,334,4/28/2008
306,5,4/28/2008
306,334,4/28/2008
930,194,4/28/2008
en,5,4/28/2008
ex,13,4/29/2008
79,7,4/29/2008
278,250,4/29/2008
278,300,4/29/2008
306,212,4/29/2008
306,300,4/29/2008
930,225,4/29/2008
79,44,4/29/2008
RS,27,4/29/2008
EN,25,4/29/2008
EX,79,4/30/2008
79,44,4/30/2008
278,245,4/30/2008
278,280,4/30/2008
306,8,4/30/2008
306,280,4/30/2008
930,160,4/30/2008
RS,42,4/30/2008
EN,5,4/30/2008
EX,41,5/1/2008
79,41,5/1/2008
EN,11,5/1/2008
79,64,5/2/2008
exports,51,5/2/2008
278,250,5/2/2008
278,290,5/2/2008
306,95,5/2/2008
306,290,5/2/2008
79,126,5/2/2008
185,145,5/2/2008
106,1,5/2/2008
exports,51,5/5/2008
79,7,5/5/2008
EX,39,5/6/2008
79,50,5/6/2008
278,250,5/6/2008
278,300,5/6/2008
306,244,5/6/2008
306,300,5/6/2008
79,160,5/6/2008
rs,106,5/6/2008
185,55,5/6/2008
91,6,5/6/2008
79,4,5/7/2008
ex,112,5/7/2008
278,145,5/7/2008
278,301,5/7/2008
306,301,5/7/2008
79,276,5/7/2008
185,150,5/7/2008
en,10,5/7/2008
79,7,5/8/2008
ca,39,5/8/2008
278,150,5/8/2008
306,152,5/8/2008
306,300,5/8/2008
930,232,5/8/2008
79,118,5/8/2008
ex,11,5/9/2008
79,11,5/9/2008
306,300,5/9/2008
306,250,5/9/2008
930,115,5/9/2008
930,193,5/9/2008
79,189,5/9/2008
rs,32,5/9/2008
185,51,5/9/2008
en,13,5/9/2008
EX,141,5/12/2008
278,250,5/12/2008
278,300,5/12/2008
306,160,5/12/2008
306,74,5/12/2008
79,252,5/12/2008
185,196,5/12/2008
en,5,5/12/2008
EX,15,5/13/2008
79,6,5/13/2008
278,250,5/13/2008
278,275,5/13/2008
306,236,5/13/2008
306,275,5/13/2008
79,180,5/13/2008
185,95,5/13/2008
EN,7,5/13/2008
79,13,5/14/2008
EX,66,5/14/2008
278,247,5/14/2008
278,278,5/14/2008
306,3,5/14/2008
306,278,5/14/2008
79,124,5/14/2008
185,62,5/14/2008
EN,13,5/14/2008
79,12,5/15/2008
EX,25,5/15/2008
278,166,5/15/2008
278,275,5/15/2008
306,275,5/15/2008
209,132,5/15/2008
79,94,5/15/2008
EN,11,5/15/2008
ex,21,5/16/2008
79,14,5/16/2008
278,250,5/16/2008
278,275,5/16/2008
306,250,5/16/2008
306,275,5/16/2008
79,24,5/16/2008
79,137,5/16/2008
185,43,5/16/2008
209,30,5/16/2008
en,4,5/16/2008
ex,157,5/19/2008
79,8,5/19/2008
306,275,5/19/2008
306,250,5/19/2008
930,102,5/19/2008
930,175,5/19/2008
79,219,5/19/2008
185,150,5/19/2008
209,61,5/19/2008
EN,4,5/19/2008
ex,33,5/20/2008
79,15,5/20/2008
91,10,5/20/2008
306,250,5/20/2008
306,275,5/20/2008
930,110,5/20/2008
930,200,5/20/2008
79,210,5/20/2008
185,200,5/20/2008
209,81,5/20/2008
ex,91,5/21/2008
79,4,5/21/2008
278,240,5/21/2008
278,310,5/21/2008
306,97,5/21/2008
306,310,5/21/2008
930,73,5/21/2008
EN,9,5/21/2008
ex,60,5/22/2008
79,2,5/22/2008
en,4,5/22/2008
278,275,5/22/2008
278,275,5/22/2008
306,37,5/22/2008
306,275,5/22/2008
930,210,5/22/2008
209,90,5/22/2008
EN,12,5/22/2008
EXPORTS,14,5/23/2008
79,22,5/23/2008
278,250,5/23/2008
278,225,5/23/2008
306,191,5/23/2008
306,224,5/23/2008
930,143,5/23/2008
79,92,5/23/2008
EN,2,5/23/2008
EXP,35,5/27/2008
185,3,5/27/2008
ex,116,5/28/2008
79,18,5/28/2008
278,225,5/28/2008
278,325,5/28/2008
306,142,5/28/2008
306,325,5/28/2008
930,257,5/28/2008
79,148,5/28/2008
en,13,5/28/2008
79,30,5/29/2008
185,49,5/29/2008
106,1,5/29/2008
can,10,5/29/2008
930,96,5/29/2008
79,63,5/29/2008
temp6,20,5/29/2008
185,100,5/29/2008
79,135,5/29/2008
0306,300,5/29/2008
278,300,5/29/2008
930,94,5/29/2008
Honds,23,5/29/2008
e,20,5/30/2008
79,2,5/30/2008
306,46,5/30/2008
930,99,5/30/2008
79,130,5/30/2008
930,51,5/30/2008
306,226,5/30/2008
278,345,5/30/2008
930,51,5/30/2008
185,100,5/30/2008
79,60,5/30/2008
temp6,75,5/30/2008
en,9,6/25/2008
79,239,6/25/2008
ex,16,6/26/2008
79,12,6/26/2008
EX,22,6/27/2008
79,32,6/27/2008
278,275,6/27/2008
278,275,6/27/2008
306,48,6/27/2008
306,275,6/27/2008
79,124,6/27/2008
en,19,6/27/2008
185,24,6/30/2008
EX,138,6/30/2008
ex,93,7/1/2008
185,20,7/1/2008
278,275,7/1/2008
278,275,7/1/2008
306,156,7/1/2008
306,275,7/1/2008
930,200,7/1/2008
974,27,7/1/2008
992,75,7/1/2008
en,14,7/1/2008
EX,49,7/2/2008
EX,22,7/3/2008
185,27,7/3/2008
278,200,7/3/2008
278,300,7/3/2008
306,120,7/3/2008
306,300,7/3/2008
930,155,7/3/2008
974,20,7/3/2008
en,14,7/3/2008
EX,36,7/7/2008
79,12,7/7/2008
278,225,7/7/2008
278,275,7/7/2008
306,108,7/7/2008
306,275,7/7/2008
930,90,7/7/2008
EN,4,7/7/2008
ex,199,7/8/2008
79,20,7/8/2008
278,250,7/8/2008
278,300,7/8/2008
306,171,7/8/2008
306,300,7/8/2008
930,209,7/8/2008
974,90,7/8/2008
992,30,7/8/2008
en,22,7/8/2008
ex,91,7/9/2008
79,15,7/9/2008
278,240,7/9/2008
278,285,7/9/2008
306,172,7/9/2008
306,285,7/9/2008
930,61,7/9/2008
79,94,7/9/2008
992,75,7/9/2008
EN,6,7/9/2008
EX,32,7/10/2008
79,24,7/10/2008
278,275,7/10/2008
278,275,7/10/2008
306,109,7/10/2008
306,275,7/10/2008
930,200,7/10/2008
79,72,7/10/2008
974,50,7/10/2008
992,121,7/10/2008
en,4,7/10/2008
185,241,7/10/2008
bo,139,7/10/2008
ex,54,7/11/2008
79,4,7/11/2008
EX,167,7/14/2008
79,5,7/14/2008
278,300,7/14/2008
278,250,7/14/2008
306,103,7/14/2008
306,250,7/14/2008
930,174,7/14/2008
79,125,7/14/2008
185,23,7/14/2008
974,52,7/14/2008
992,100,7/14/2008
en,5,7/14/2008
278,225,7/15/2008
278,300,7/15/2008
306,135,7/15/2008
306,300,7/15/2008
930,94,7/15/2008
79,41,7/15/2008
79,159,7/15/2008
992,24,7/15/2008
ex,67,7/15/2008
en,22,7/15/2008
,,7/15/2008
ex,50,7/16/2008
79,33,7/16/2008
ex,70,7/17/2008
79,31,7/17/2008
278,300,7/17/2008
278,250,7/17/2008
306,291,7/17/2008
306,250,7/17/2008
930,169,7/17/2008
79,63,7/17/2008
EN,2,7/17/2008
278,104,7/18/2008
79,4,7/18/2008
185,82,7/18/2008
992,133,7/18/2008
278,266,7/18/2008
306,270,7/18/2008
79,115,7/18/2008
974,32,7/18/2008
992,116,7/18/2008
E,167,7/21/2008
79,13,7/21/2008
278,188,7/21/2008
278,318,7/21/2008
306,318,7/21/2008
79,147,7/21/2008
s,3,7/21/2008
e,96,7/22/2008
79,13,7/22/2008
e,30,7/23/2008
79,29,7/23/2008
278,300,7/23/2008
278,250,7/23/2008
306,133,7/23/2008
306,250,7/23/2008
79,113,7/23/2008
185,19,7/23/2008
974,100,7/23/2008
992,100,7/23/2008
s,25,7/23/2008
E,43,7/24/2008
79,16,7/24/2008
992,26,7/24/2008
278,250,7/24/2008
278,300,7/24/2008
306,26,7/24/2008
306,300,7/24/2008
79,157,7/24/2008
974,50,7/24/2008
992,50,7/24/2008
en,22,7/24/2008
e,23,7/25/2008
79,7,7/25/2008
278,325,7/25/2008
278,207,7/25/2008
306,180,7/25/2008
306,207,7/25/2008
79,13,7/25/2008
974,82,7/25/2008
992,82,7/25/2008
469,50,7/25/2008
508,50,7/25/2008
en,3,7/25/2008
79,15,7/28/2008
ex,118,7/28/2008
278,235,7/28/2008
278,315,7/28/2008
306,66,7/28/2008
306,315,7/28/2008
79,165,7/28/2008
en,16,7/28/2008
185,83,7/28/2008
ex,21,7/29/2008
79,1,7/29/2008
992,29,7/29/2008
278,250,7/29/2008
278,275,7/29/2008
306,128,7/29/2008
306,275,7/29/2008
79,111,7/29/2008
185,187,7/29/2008
en,9,7/29/2008
79,2,7/30/2008
ex,22,7/30/2008
278,234,7/30/2008
278,275,7/30/2008
306,275,7/30/2008
79,134,7/30/2008
992,75,7/30/2008
en,21,7/30/2008
185,115,7/30/2008
ex,48,7/31/2008
79,8,7/31/2008
ex,61,8/1/2008
79,5,8/1/2008
278,275,8/1/2008
278,275,8/1/2008
306,1,8/1/2008
306,275,8/1/2008
79,87,8/1/2008
992,69,8/1/2008
en,9,8/1/2008
ex,116,8/4/2008
79,9,8/4/2008
278,250,8/4/2008
278,300,8/4/2008
306,82,8/4/2008
306,300,8/4/2008
79,149,8/4/2008
en,15,8/4/2008
79,10,8/5/2008
ex,33,8/5/2008
278,225,8/5/2008
278,325,8/5/2008
306,145,8/5/2008
306,325,8/5/2008
79,125,8/5/2008
186,86,8/5/2008
en,10,8/5/2008
e,51,8/6/2008
79,1,8/6/2008
278,300,8/6/2008
306,76,8/6/2008
306,300,8/6/2008
79,131,8/6/2008
79,144,8/6/2008
185,35,8/6/2008
974,25,8/6/2008
992,25,8/6/2008
en,19,8/6/2008
EX,33,8/7/2008
278,250,8/7/2008
278,300,8/7/2008
306,110,8/7/2008
306,300,8/7/2008
79,123,8/7/2008
185,80,8/7/2008
992,75,8/7/2008
bo,70,8/7/2008
en,7,8/7/2008
79,7,8/8/2008
en,56,8/8/2008
e,181,8/11/2008
79,4,8/11/2008
278,262,8/11/2008
278,288,8/11/2008
306,288,8/11/2008
79,181,8/11/2008
974,27,8/11/2008
992,75,8/11/2008
en,18,8/11/2008
EX,64,8/12/2008
SAUDI,56,8/12/2008
79,4,8/12/2008
278,259,8/12/2008
278,266,8/12/2008
306,56,8/12/2008
306,266,8/12/2008
79,125,8/12/2008
185,58,8/12/2008
974,25,8/12/2008
992,25,8/12/2008
en,6,8/12/2008
ex,69,8/13/2008
79,4,8/13/2008
278,225,8/13/2008
278,325,8/13/2008
306,117,8/13/2008
306,325,8/13/2008
79,85,8/13/2008
EN,8,8/13/2008
EX,67,8/14/2008
79,7,8/14/2008
278,138,8/14/2008
278,319,8/14/2008
306,319,8/14/2008
79,96,8/14/2008
en,6,8/14/2008
79,1,8/18/2008
EX,46,8/18/2008
106,10,8/18/2008
278,238,8/18/2008
306,282,8/18/2008
306,238,8/18/2008
79,172,8/18/2008
,0,8/18/2008
ex,105,8/19/2008
79,4,8/19/2008
278,230,8/19/2008
278,320,8/19/2008
306,85,8/19/2008
306,320,8/19/2008
79,163,8/19/2008
en,3,8/19/2008
e,52,8/20/2008
79,11,8/20/2008
278,228,8/20/2008
278,275,8/20/2008
306,275,8/20/2008
79,189,8/20/2008
EX,39,8/21/2008
79,6,8/21/2008
EX,80,8/22/2008
79,3,8/22/2008
EN,3,8/22/2008
ex,30,8/27/2008
79,16,8/27/2008
278,252,8/27/2008
306,134,8/27/2008
306,251,8/27/2008
79,117,8/27/2008
EN,2,8/27/2008
79,44,8/28/2008
EX,28,8/28/2008
278,304,8/28/2008
306,161,8/28/2008
306,304,8/28/2008
79,148,8/28/2008
992,25,8/28/2008
en,8,8/28/2008
ex,68,8/29/2008
79,25,8/29/2008
185,23,9/2/2008
EX,88,9/2/2008
278,239,9/2/2008
278,294,9/2/2008
306,295,9/2/2008
185,53,9/2/2008
992,21,9/2/2008
en,3,9/2/2008
ex,39,9/3/2008
79,15,9/3/2008
79,15,9/4/2008
ex,28,9/4/2008
185,10,9/5/2008
EX,58,9/5/2008
185,2,9/8/2008
ex,90,9/8/2008
278,168,9/8/2008
278,315,9/8/2008
306,314,9/8/2008
185,87,9/8/2008
992,35,9/8/2008
en,3,9/8/2008
79,2,9/9/2008
e,55,9/9/2008
79,11,9/10/2008
ex,69,9/10/2008
ex,35,9/11/2008
79,3,9/11/2008
278,138,9/11/2008
278,296,9/11/2008
306,296,9/11/2008
79,21,9/11/2008
en,5,9/11/2008
974,75,9/11/2008
992,75,9/11/2008
ex,35,9/12/2008
79,3,9/12/2008
79,4,9/17/2008
79,56,9/17/2008
ex,125,9/17/2008
79,7,9/18/2008
EX,16,9/18/2008
EX,121,9/22/2008
EN,5,9/22/2008
EX,46,9/23/2008
EX,81,9/24/2008
EX,58,9/25/2008
EX,8,9/26/2008
e,85,9/29/2008
145,75,9/29/2008
e,169,9/30/2008
79,3,9/30/2008
E,80,10/1/2008
79,28,10/1/2008
79,50,10/2/2008
e,48,10/2/2008
79,10,10/3/2008
e,34,10/3/2008
185,9,10/6/2008
E,130,10/6/2008
e,43,10/7/2008
79,10,10/7/2008
E,33,10/8/2008
79,2,10/8/2008
E,37,10/9/2008
79,7,10/10/2008
e,25,10/10/2008
79,2,10/13/2008
E,136,10/13/2008
79,10,10/14/2008
C,3,10/14/2008
E,25,10/14/2008
79,7,10/15/2008
E,53,10/15/2008
79,5,10/16/2008
e,76,10/16/2008
E,35,10/17/2008
79,20,10/17/2008
79,18,10/20/2008
E,137,10/20/2008
79,4,10/21/2008
e,147,10/21/2008
E,16,10/22/2008
306,200,10/27/2008
79,2,10/27/2008
145,200,10/27/2008
185,200,10/27/2008
canada,116,10/27/2008
exports,68,10/27/2008
en,17,10/27/2008
974,200,10/27/2008
79,200,10/27/2008
306,350,10/27/2008
79,150,10/27/2008
145,150,10/27/2008
185,150,10/27/2008
974,150,10/27/2008
79,30,10/28/2008
ex,64,10/28/2008
en,17,10/28/2008
22,5,10/29/2008
EX,50,10/29/2008
EN,20,10/29/2008
22,23,10/30/2008
ex,56,10/30/2008
en,17,10/30/2008
79,34,10/31/2008
EX,43,10/31/2008
79,14,11/3/2008
EX,169,11/3/2008
EX,40,11/4/2008
79,11,11/4/2008
79,2,11/5/2008
EX,39,11/5/2008
ex,19,11/6/2008
79,12,11/6/2008
EX,40,11/7/2008
79,7,11/7/2008
ex,133,11/10/2008
79,10,11/10/2008
79,23,11/11/2008
e,33,11/11/2008
79,2,11/12/2008
E,34,11/12/2008
79,2,11/13/2008
E,45,11/13/2008
79,7,11/14/2008
E,25,11/14/2008
79,5,11/17/2008
e,154,11/17/2008
79,7,11/18/2008
e,88,11/18/2008
79,15,11/19/2008
e,81,11/19/2008
e,31,11/20/2008
79,6,11/20/2008
e,78,11/25/2008
79,2,11/25/2008
79,8,11/26/2008
E,61,11/26/2008
79,4,12/1/2008
ex,41,12/1/2008
E,174,12/2/2008
79,5,12/2/2008
79,2,12/3/2008
ex,45,12/3/2008
79,38,12/4/2008
ex,58,12/4/2008
79,15,12/5/2008
ex,35,12/5/2008
79,3,12/8/2008
ex,106,12/8/2008
79,20,12/9/2008
ex,83,12/9/2008
79,6,12/10/2008
EX,162,12/10/2008
EN,9,12/10/2008
79,20,12/11/2008
986,38,12/11/2008
e,83,12/11/2008
79,8,12/12/2008
e,53,12/12/2008
e,13,12/15/2008
79,1,12/15/2008
79,12,12/16/2008
EX,106,12/16/2008
EX,73,12/17/2008
79,7,12/18/2008
EX,42,12/18/2008
79,3,12/19/2008
ex,103,12/19/2008
185,7,12/22/2008
EX,51,12/22/2008
185,1,12/23/2008
EX,51,12/23/2008
EX,47,1/2/2009
EN,4,1/2/2009
79,1,1/5/2009
EX,6,1/5/2009
79,13,1/6/2009
ex,117,1/6/2009
EX,25,1/7/2009
185,3,1/7/2009
79,4,1/8/2009
EX,35,1/8/2009
79,25,1/9/2009
EX,92,1/9/2009
ex,194,1/12/2009
79,1,1/12/2009
E,41,1/13/2009
79,14,1/13/2009
79,7,1/14/2009
E,50,1/14/2009
E,90,1/15/2009
79,1,1/15/2009
79,1,1/16/2009
E,16,1/16/2009
79,20,1/21/2009
E,99,1/21/2009
e,54,1/22/2009
79,10,1/22/2009
en,3,1/22/2009
79,16,1/23/2009
e,22,1/23/2009
E,276,1/26/2009
79,5,1/26/2009
e,107,1/28/2009
306,244,1/28/2009
en,2,1/28/2009
185,14,2/2/2009
E,72,2/2/2009
79,7,2/3/2009
e,31,2/3/2009
E,76,2/4/2009
79,7,2/4/2009
e,55,2/5/2009
79,14,2/5/2009
e,23,2/6/2009
79,1,2/6/2009
79,3,2/9/2009
E,133,2/9/2009
79,5,2/10/2009
e,36,2/10/2009
79,21,2/11/2009
e,33,2/11/2009
79,12,2/12/2009
e,35,2/12/2009
e,76,2/16/2009
79,3,2/16/2009
e,26,2/17/2009
79,6,2/17/2009
e,23,2/18/2009
79,1,2/18/2009
e,40,2/19/2009
79,5,2/19/2009
E,48,2/20/2009
79,2,2/20/2009
e,50,2/23/2009
79,1,2/23/2009
e,23,2/24/2009
79,6,2/24/2009
e,64,2/25/2009
79,13,2/25/2009
79,6,2/26/2009
e,21,2/26/2009
E,83,2/27/2009
79,1,2/27/2009
79,5,3/2/2009
E,199,3/2/2009
79,6,3/3/2009
e,27,3/3/2009
E,63,3/4/2009
79,28,3/4/2009
EEPRS,35,3/4/2009
79,20,3/5/2009
e,16,3/5/2009
en,1,3/5/2009
79,7,3/6/2009
ex,17,3/6/2009
en,1,3/6/2009
79,2,3/9/2009
e,9,3/9/2009
79,20,3/10/2009
e,85,3/10/2009
79,4,3/11/2009
e,60,3/11/2009
79,43,3/12/2009
e,46,3/12/2009
en,7,3/12/2009
79,28,3/13/2009
e,30,3/13/2009
79,11,3/16/2009
E,8,3/16/2009
EN,1,3/16/2009
79,7,3/17/2009
e,36,3/17/2009
79,5,3/24/2009
e,18,3/24/2009
79,7,3/25/2009
e,16,3/25/2009
en,1,3/25/2009
79,2,3/30/2009
E,195,3/30/2009
79,7,3/31/2009
E,17,3/31/2009
79,5,4/1/2009
e,17,4/1/2009
79,7,4/2/2009
e,47,4/2/2009
en,1,4/2/2009
79,10,4/3/2009
e,93,4/3/2009
en,1,4/3/2009
79,8,4/6/2009
e,231,4/6/2009
65501,47,4/6/2009
79,29,4/7/2009
e,41,4/7/2009
79,23,4/8/2009
e,18,4/8/2009
65501,8,4/8/2009
79,9,4/9/2009
e,43,4/9/2009
en,2,4/9/2009
79,13,4/10/2009
e,17,4/10/2009
en,3,4/10/2009
185,2,4/13/2009
EX,1,4/13/2009
e,158,4/14/2009
79,3,4/14/2009
79,10,4/15/2009
e,23,4/15/2009
79,1,4/16/2009
e,19,4/16/2009
79,1,4/17/2009
e,7,4/17/2009
79,25,4/20/2009
E,34,4/20/2009
EN,14,4/20/2009
79,2,4/21/2009
e,142,4/21/2009
79,4,4/22/2009
e,39,4/22/2009
en,5,4/22/2009
79,4,4/23/2009
E,25,4/23/2009
65501,36,4/23/2009
79,7,4/24/2009
E,14,4/24/2009
EXP,162,4/27/2009
EN,6,4/27/2009
306,8,4/28/2009
EX,24,4/28/2009
exp,44,4/29/2009
176,8,4/29/2009
145,9,4/30/2009
E,51,4/30/2009
en,6,5/1/2009
ex,2,5/1/2009
185,2,5/1/2009
306,9,5/4/2009
EXP,165,5/4/2009
65501,1,5/4/2009
176,13,5/5/2009
E,28,5/5/2009
E,110,5/6/2009
145,17,5/6/2009
e,48,5/7/2009
185,8,5/7/2009
E,7,5/8/2009
79,6,5/8/2009
e,161,5/11/2009
176,13,5/11/2009
145,12,5/12/2009
e,39,5/12/2009
185,6,5/13/2009
e,28,5/13/2009
79,10,5/14/2009
e,37,5/14/2009
e,100,5/15/2009
306,8,5/15/2009
e,156,5/18/2009
145,8,5/18/2009
145,8,5/19/2009
E,14,5/19/2009
306,4,5/20/2009
E,24,5/20/2009
EN,10,5/20/2009
E,21,5/21/2009
176,6,5/21/2009
79,3,5/27/2009
E,86,5/27/2009
E,36,5/28/2009
185,3,5/28/2009
PROMO,355,5/28/2009
79,7,6/1/2009
ex,68,6/1/2009
en,1,6/1/2009
145,5,6/2/2009
EX,27,6/2/2009
PROMO,30,6/2/2009
176,2,6/3/2009
E,71,6/3/2009
GM,64,6/3/2009
185,4,6/4/2009
E,33,6/4/2009
145,18,6/5/2009
EX,51,6/5/2009
EX,176,6/8/2009
79,1,6/8/2009
ex,67,6/9/2009
176,2,6/9/2009
E,13,6/10/2009
185,7,6/10/2009
E,50,6/11/2009
145,2,6/11/2009
E,22,6/12/2009
79,2,6/12/2009
e,127,6/15/2009
145,3,6/15/2009
e,52,6/16/2009
E,52,6/17/2009
176,1,6/17/2009
e,39,6/18/2009
185,3,6/18/2009
e,9,6/19/2009
145,1,6/19/2009
E,261,6/22/2009
176,4,6/22/2009
145,1,6/23/2009
E,71,6/23/2009
E,24,6/24/2009
E,23,6/25/2009
e,25,6/26/2009
E,147,6/29/2009
E,48,6/30/2009
e,68,7/1/2009
e,25,7/2/2009
E,76,7/6/2009
EN,1,7/6/2009
e,134,7/7/2009
e,48,7/8/2009
e,136,7/13/2009
E,214,7/14/2009
E,53,7/15/2009
EN,2,7/15/2009
E,27,7/16/2009
E,46,7/17/2009
E,102,7/20/2009
E,30,7/21/2009
EN,3,7/21/2009
E,39,7/22/2009
e,72,7/23/2009
E,38,7/24/2009
E,97,7/27/2009
E,21,7/28/2009
e,30,7/29/2009
e,20,7/30/2009
e,24,7/31/2009
en,6,7/31/2009
e,189,8/3/2009
E,72,8/4/2009
EN,3,8/4/2009
E,52,8/5/2009
,,8/5/2009
e,58,8/6/2009
e,84,8/7/2009
e,46,8/10/2009
e,99,8/11/2009
e,48,8/12/2009
e,42,8/13/2009
e,51,8/14/2009
e,168,8/24/2009
en,1,8/24/2009
e,56,8/25/2009
e,38,8/26/2009
E,55,8/27/2009
e,66,8/28/2009
E,126,8/31/2009
E,101,9/1/2009
E,38,9/2/2009
e,23,9/3/2009
e,60,9/4/2009
E,86,9/8/2009
E,60,9/9/2009
E,50,9/10/2009
E,49,9/11/2009
e,298,9/14/2009
E,27,9/15/2009
E,72,9/16/2009
e,22,9/17/2009
E,28,9/18/2009
E,136,9/21/2009
e,62,9/29/2009
E,23,10/8/2009
